time,rho,temperature,power,Tran,Shim1,Shim2,Reg
25.450000000000227,64.25214136725774,20.003086189188473,65690.29389684268,564.0,504.0,324.0,744.0
25.500000000000227,63.99894765813171,20.003150833038482,66186.94460348274,564.0,504.0,324.0,744.0
25.550000000000228,63.74802171564637,20.00321593696462,66679.34265495634,564.0,504.0,324.0,744.0
25.60000000000023,63.49932821539058,20.003281496548105,67167.55196714643,564.0,504.0,324.0,744.0
25.65000000000023,63.25283272867482,20.003347507434697,67651.6348651786,564.0,504.0,324.0,744.0
25.70000000000023,63.0085016908691,20.003413965333117,68131.65213903136,564.0,504.0,324.0,744.0
25.75000000000023,62.76630237111897,20.003480866013547,68607.66309675493,564.0,504.0,324.0,744.0
25.80000000000023,62.526202843369354,20.003548205306156,69079.72561542125,564.0,504.0,324.0,744.0
25.850000000000232,62.28817195862899,20.003615979099692,69547.89618991881,564.0,504.0,324.0,744.0
25.900000000000233,62.05217931841243,20.003684183340123,70012.22997969956,564.0,504.0,324.0,744.0
25.950000000000234,61.81819524930128,20.00375281402931,70472.78085357977,564.0,504.0,324.0,744.0
26.000000000000234,61.58619077856877,20.003821867223728,70929.60143268933,564.0,504.0,324.0,744.0
26.050000000000235,61.356137610815225,20.00389133903325,71382.7431316604,564.0,504.0,324.0,744.0
26.100000000000236,61.12800810556543,20.003961225619932,71832.25619813855,564.0,504.0,324.0,744.0
26.150000000000237,60.901775255781175,20.004031523196872,72278.18975069805,564.0,504.0,324.0,744.0
26.200000000000237,60.67741266724547,20.00410222802709,72720.59181523565,564.0,504.0,324.0,744.0
26.250000000000238,60.4548945387763,20.004173336422436,73159.50935991405,564.0,504.0,324.0,744.0
26.30000000000024,60.2341956432321,20.004244844742555,73594.98832872373,564.0,504.0,324.0,744.0
26.35000000000024,60.01529130927022,20.00431674939386,74027.07367372492,564.0,504.0,324.0,744.0
26.40000000000024,59.79815740382549,20.004389046828546,74455.80938603208,564.0,504.0,324.0,744.0
26.45000000000024,59.58277031527405,20.004461733543657,74881.23852559674,564.0,504.0,324.0,744.0
26.50000000000024,59.36910693725186,20.004534806080134,75303.40324984251,564.0,504.0,324.0,744.0
26.550000000000242,59.15714465309892,20.004608261021936,75722.34484120511,564.0,504.0,324.0,744.0
26.600000000000243,58.946861320899735,20.004682094995157,76138.10373362456,564.0,504.0,324.0,744.0
26.650000000000244,58.73823525909426,20.004756304667197,76550.71953803596,564.0,504.0,324.0,744.0
26.700000000000244,58.53124523263437,20.00483088674593,76960.23106690358,564.0,504.0,324.0,744.0
26.750000000000245,58.32587043966079,20.004905837978914,77366.67635783866,564.0,504.0,324.0,744.0
26.800000000000246,58.12209049867873,20.00498115515262,77770.09269634109,564.0,504.0,324.0,744.0
26.850000000000247,57.91988543621019,20.005056835091683,78170.51663770262,564.0,504.0,324.0,744.0
26.900000000000247,57.71923567490225,20.005132874658166,78567.98402810704,564.0,504.0,324.0,744.0
26.950000000000248,57.52012202207212,20.00520927075086,78962.53002496116,564.0,504.0,324.0,744.0
27.00000000000025,57.3225256586703,20.005286020304602,79354.18911648977,564.0,504.0,324.0,744.0
27.05000000000025,57.126428128643816,20.00536312028959,79742.99514062426,564.0,504.0,324.0,744.0
27.10000000000025,56.9318113286834,20.00544056771075,80128.98130321545,564.0,504.0,324.0,744.0
27.15000000000025,56.73865749833762,20.00551835960709,80512.1801955972,564.0,504.0,324.0,744.0
27.20000000000025,56.54694921047989,20.005596493051097,80892.62381152887,564.0,504.0,324.0,744.0
27.250000000000252,56.35666936211269,20.005674965148135,81270.34356354148,564.0,504.0,324.0,744.0
27.300000000000253,56.16780116549565,20.00575377303586,81645.37029871078,564.0,504.0,324.0,744.0
27.350000000000254,55.98032813958455,20.005832913883655,82017.73431388257,564.0,504.0,324.0,744.0
27.400000000000254,55.794234101767934,20.005912384892085,82387.46537037051,564.0,504.0,324.0,744.0
27.450000000000255,55.609503159889776,20.005992183292346,82754.59270814796,564.0,504.0,324.0,744.0
27.500000000000256,55.426119704546736,20.00607230634576,83119.1450595547,564.0,504.0,324.0,744.0
